"manyclasses_institution_id","manyclasses_course_id","manyclasses_student_id","z_diff"
2,17,"b016f31ca2714c755cf8b87b0e739f60",0.113954613
2,17,"dec671c52f6353b498229e408a64c394",-1.361868615
2,17,"453ad04e4f1ff892527fad4c0f3e7c49",-1.067830647
2,17,"9e3b1f88b35873e0eadfb9c5101094dc",-3.41339735
2,17,"d300b8c85f7a42d62f974080269a3919",-1.548684633
2,17,"47ef89298d416a712866e6701aaa998b",0.994670676
2,17,"be57c433da918d4308137bf193ca787a",0.930038163
2,17,"3d8106c2b4e9ee832f97a0c38da5f438",1.516168443
2,17,"63f1c239330e45572c1f3ac30bb17540",0.386497564
2,17,"11c98f658686d56747838495ec3c6110",-0.422554514
2,17,"2c2a795bf309ab0a88d9bdadacb9b0c2",-1.020204465
2,17,"623556dc68ecfc27bc9b3cb82a02449d",-0.044335158
2,17,"13220400a40b94915be141b642903294",0.565333939
2,17,"db19c4be4ee51e43351e9fd793d56220",-1.115358197
2,17,"931e6c5cb920a1cbd8a29629917245a7",-2.838689085
2,17,"870b5d45d26967240c08c5e90f7535c5",-0.789752209
2,17,"43d8b2ff9d5367a6ce9e00bcf0a0946f",-2.559262122
10,4,"01c2829a93ea418b7e1e8d7c7229e3f7",0.911455746
10,4,"9ca7b6e19e685fbb2b0ca1b4dc5a8174",-0.642137042
10,4,"aada422b0fa43bfd7fdf6ba2934bef7a",-0.018288958
10,4,"71ad99040b6f25292296830e784de999",-0.358091505
10,4,"99556b8ef7bf64010cdf77a72c4a423e",1.079208756
10,4,"c2d408e2e1ffa9512439f5ab8a195163",-0.288428301
10,4,"22dc3ee7dbb603078cba147c26350cd6",-1.046734663
10,4,"a24fe1e79f7e664431cbb205a39e4ca0",1.635587619
10,4,"ac1294a99ec16a560b2020cde9b9984e",-0.152272252
10,4,"ec94d1766e7ba1d8473ed59d95818984",0.300662907
10,4,"6a426e945beb4186b4a9c816b73c9cb5",0.805056954
10,4,"c48b809257fd50c1da0c43bdcee33e5f",-0.23358069
10,4,"ab603c0c1b56a72a18096f339631cee6",-0.531758503
10,4,"7a54f52c57092a4adf34bb1032037600",-0.082764551
10,4,"c1a1b046318f4c1bead6e6b4a264d5d6",-0.028132151
10,4,"26b56c903fa0e3b41dac252bcee06ed6",0.166593005
10,4,"200d8b9ff2e8cfb8718ff11ea09c9112",-0.06595637
10,4,"ef8d484a1e39f20c92b6303c1d5f8f41",0.68417608
10,4,"552ead1def5e199e201b3e0c54d836e8",-0.595112908
10,4,"b84b12d400f2108173d1a887c956fc96",-0.270668557
10,4,"6bcab12185f8a833396bce460b23dbe2",1.145353454
10,4,"eab45dd25d7992a717632eab45bde529",-0.819716335
10,4,"8b8b189711031f707d4043ec25a5b9d3",0.316929506
10,4,"151bd5fe95749ee94617c4f18a690df8",0.492758742
15,11,"32e7adc2c6c94800e53d76c27800d3a6",-1.409548844
15,11,"9247a818a11c4152349f14fc10d30ec8",-0.791583688
15,11,"9634c9e6e92c6d33ed7ab385e3693d3f",0.474542972
15,11,"8740d491f4a0874e33b89c4497d73cd0",0.075748376
15,11,"753e6292831498f9b5801fa417914223",-2.702599744
15,11,"fba33ac27b265a77cbb7caf8bb1bdf62",0.242320036
15,11,"48f406c1455b902029cc53cbea6387ca",-0.473463224
15,11,"437b0efd54556d8b086696255ea811ff",0.173544571
15,11,"5237e9ea6f83f0ed16bb1eba963408ec",0.652931102
15,11,"05c4e3da3474ff1f6139616d4e74de82",-0.680902228
15,11,"d5e9f759d1d386c4ccadb056f1bc0fd0",-1.308542386
15,11,"5414b7d4de199e293fa91c6947a6f143",-0.79161655
15,11,"401238fb602e84d02ef17f03ebac75c4",0.816323804
15,11,"e92aab6b377c2cf65e89a75a609d218c",-0.075748376
15,11,"2637d64510fcfda6269a8eb84855d670",0.419680469
15,11,"9b0abfa9697e4954d086d9a1dd10c750",-0.130610879
15,11,"38904a79c04603bb07924551e55955de",0.733812964
15,11,"9f1e09aa4470fde55967feada52a6b0f",0.157502257
15,11,"d68baf66e5820ae8604d9e64f9c3fe02",-0.130610879
15,11,"ad4d722ba058a7c0968449593afb47d6",0.061991093
15,11,"ed626f5cf67b80432e92e56f31397ae2",1.230113828
15,11,"a1ec8e77b1cfa4f97abd306e02cccec5",-0.405789416
